"1","1","200","SGDW 2"
"881","2","175","ND 18"
"882","3","150","ND 18"
"883","4","125","ND 18"
"884","5","125","ND 18"
"885","1","300","ND 19"
"886","2","275","ND 19"
"887","3","300","ND 19"
"888","4","250","ND 19"
"889","5","250","ND 19"
"890","1","350","ND 22"
"891","2","350","ND 22"
"892","3","325","ND 22"
"893","4","350","ND 22"
"894","5","375","ND 22"
"895","1","350","ND 23"
"896","2","300","ND 23"
"897","3","350","ND 23"
"898","4","325","ND 23"
"899","5","350","ND 23"
"900","1","175","ND 24"
"901","2","200","ND 24"
"902","3","150","ND 24"
"903","4","200","ND 24"
"904","5","200","ND 24"
"905","1","100","ND 25"
"906","2","100","ND 25"
"907","3","125","ND 25"
"908","4","130","ND 25"
"909","5","115","ND 25"
"910","1","175","ND 28"
"911","2","300","ND 28"
"912","3","300","ND 28"
"913","4","325","ND 28"
"914","5","325","ND 28"
"915","1","350","ND 30"
"916","2","350","ND 30"
"917","3","400","ND 30"
"918","4","375","ND 30"
"919","5","325","ND 30"
"920","1","350","ND 34"
"921","2","350","ND 34"
"922","3","375","ND 34"
"923","4","400","ND 34"
"924","5","375","ND 34"
"925","1","300","ND 37"
"926","2","350","ND 37"
"927","3","325","ND 37"
"928","4","300","ND 37"
"929","5","325","ND 37"
"930","1","200","ND 38"
"931","2","300","ND 38"
"932","3","300","ND 38"
"933","4","250","ND 38"
"934","5","325","ND 38"
"935","1","250","ND 4"
"936","2","300","ND 4"
"937","3","350","ND 4"
"938","4","300","ND 4"
"939","5","300","ND 4"
"940","1","120","ND 5"
"941","2","125","ND 5"
"942","3","100","ND 5"
"943","4","100","ND 5"
"944","5","130","ND 5"
"945","1","175","ND 7"
"946","2","180","ND 7"
"947","3","200","ND 7"
"948","4","225","ND 7"
"949","5","215","ND 7"
"950","1","250","ND 9"
"951","2","275","ND 9"
"952","3","250","ND 9"
"953","4","300","ND 9"
"954","5","325","ND 9"
"955","1","110","RPCS 1"
"956","2","160","RPCS 1"
"957","3","190","RPCS 1"
"958","4","150","RPCS 1"
"959","5","150","RPCS 1"
"960","1","125","RPCS 13"
"961","2","190","RPCS 13"
"962","3","125","RPCS 13"
"963","4","110","RPCS 13"
"964","5","150","RPCS 13"
"965","1","150","RPCS 17"
"966","2","100","RPCS 17"
"967","3","100","RPCS 17"
"968","4","100","RPCS 17"
"969","5","200","RPCS 17"
"970","1","140","RPCS 20"
"971","2","130","RPCS 20"
"972","3","140","RPCS 20"
"973","4","175","RPCS 20"
"974","5","150","RPCS 20"
"975","1","110","RPCS 23"
"976","2","75","RPCS 23"
"977","3","30","RPCS 23"
"978","4","110","RPCS 23"
"979","5","145","RPCS 23"
"980","1","85","RPCS 6"
"981","2","95","RPCS 6"
"982","3","110","RPCS 6"
"983","4","100","RPCS 6"
"984","5","130","RPCS 6"
"985","1","150","RPCS 9"
"986","2","200","RPCS 9"
"987","3","150","RPCS 9"
"988","4","150","RPCS 9"
"989","5","175","RPCS 9"
"990","1","275","SETON 13"
"991","2","275","SETON 13"
"992","3","310","SETON 13"
"993","4","250","SETON 13"
"994","5","300","SETON 13"
"995","1","240","SETON 15"
"996","2","210","SETON 15"
"997","3","275","SETON 15"
"998","4","200","SETON 15"
"999","5","200","SETON 15"
"1000","1","270","SETON 17"
"1001","2","250","SETON 17"
"1002","3","280","SETON 17"
"1003","4","280","SETON 17"
"1004","5","300","SETON 17"
"1005","1","300","SETON 2"
"1006","2","300","SETON 2"
"1007","3","275","SETON 2"
"1008","4","310","SETON 2"
"1009","5","300","SETON 2"
"1010","1","300","SETON 20"
"1011","2","350","SETON 20"
"1012","3","250","SETON 20"
"1013","4","300","SETON 20"
"1014","5","325","SETON 20"
"1015","1","300","SETON 23"
"1016","2","300","SETON 23"
"1017","3","260","SETON 23"
"1018","4","275","SETON 23"
"1019","5","310","SETON 23"
"1020","1","275","SETON 26"
"1021","2","270","SETON 26"
"1022","3","250","SETON 26"
"1023","4","300","SETON 26"
"1024","5","300","SETON 26"
"1025","1","200","SETON 29"
"1026","2","150","SETON 29"
"1027","3","225","SETON 29"
"1028","4","150","SETON 29"
"1029","5","125","SETON 29"
"1030","1","250","SETON 6"
"1031","2","175","SETON 6"
"1032","3","190","SETON 6"
"1033","4","150","SETON 6"
"1034","5","300","SETON 6"
"1035","1","250","SETON 9"
"1036","2","250","SETON 9"
"1037","3","250","SETON 9"
"1038","4","275","SETON 9"
"1039","5","275","SETON 9"
"1040","1","125","SINAI 13"
"1041","2","150","SINAI 13"
"1042","3","150","SINAI 13"
"1043","4","100","SINAI 13"
"1044","5","100","SINAI 13"
"1045","1","275","SINAI 16"
"1046","2","275","SINAI 16"
"1047","3","225","SINAI 16"
"1048","4","230","SINAI 16"
"1049","5","300","SINAI 16"
"1050","1","210","SINAI 19"
"1051","2","210","SINAI 19"
"1052","3","240","SINAI 19"
"1053","4","225","SINAI 19"
"1054","5","275","SINAI 19"
"1055","1","175","SINAI 23"
"1056","2","180","SINAI 23"
"1057","3","200","SINAI 23"
"1058","4","200","SINAI 23"
"1059","5","185","SINAI 23"
"1060","1","150","SINAI 26"
"1061","2","150","SINAI 26"
"1062","3","150","SINAI 26"
"1063","4","150","SINAI 26"
"1064","5","160","SINAI 26"
"1065","1","135","SINAI 27"
"1066","2","210","SINAI 27"
"1067","3","160","SINAI 27"
"1068","4","175","SINAI 27"
"1069","5","175","SINAI 27"
"1070","1","225","SINAI 31"
"1071","2","250","SINAI 31"
"1072","3","275","SINAI 31"
"1073","4","175","SINAI 31"
"1074","5","225","SINAI 31"
"1075","1","200","SINAI 34"
"1076","2","200","SINAI 34"
"1077","3","175","SINAI 34"
"1078","4","150","SINAI 34"
"1079","5","250","SINAI 34"
"1080","1","170","SINAI 4"
"1081","2","180","SINAI 4"
"1082","3","200","SINAI 4"
"1083","4","200","SINAI 4"
"1084","5","165","SINAI 4"
"1085","1","160","SINAI 7"
"1086","2","200","SINAI 7"
"1087","3","150","SINAI 7"
"1088","4","150","SINAI 7"
"1089","5","170","SINAI 7"
"1090","1","175","SINAI 9"
"1091","2","175","SINAI 9"
"1092","3","180","SINAI 9"
"1093","4","180","SINAI 9"
"1094","5","175","SINAI 9"
"1095","1","125","JHU 11"
"1096","2","125","JHU 11"
"1097","3","150","JHU 11"
"1098","4","125","JHU 11"
"1099","5","150","JHU 11"
"1100","1","175","JHU 12"
"1101","2","200","JHU 12"
"1102","3","160","JHU 12"
"1103","4","175","JHU 12"
"1104","5","205","JHU 12"
"1105","1","275","JHU 13"
"1106","2","250","JHU 13"
"1107","3","240","JHU 13"
"1108","4","200","JHU 13"
"1109","5","250","JHU 13"
"1110","1","200","JHU 19"
"1111","2","175","JHU 19"
"1112","3","175","JHU 19"
"1113","4","175","JHU 19"
"1114","5","150","JHU 19"
"1115","1","240","JHU 23"
"1116","2","300","JHU 23"
"1117","3","240","JHU 23"
"1118","4","275","JHU 23"
"1119","5","275","JHU 23"
"1120","1","180","JHU 24"
"1121","2","180","JHU 24"
"1122","3","200","JHU 24"
"1123","4","200","JHU 24"
"1124","5","175","JHU 24"
"1125","1","150","JHU 29"
"1126","2","130","JHU 29"
"1127","3","75","JHU 29"
"1128","4","200","JHU 29"
"1129","5","200","JHU 29"
"1130","1","150","JHU 32"
"1131","2","160","JHU 32"
"1132","3","175","JHU 32"
"1133","4","200","JHU 32"
"1134","5","140","JHU 32"
"1135","1","240","JHU 38"
"1136","2","300","JHU 38"
"1137","3","310","JHU 38"
"1138","4","320","JHU 38"
"1139","5","250","JHU 38"
"1140","1","240","JHU 41"
"1141","2","275","JHU 41"
"1142","3","300","JHU 41"
"1143","4","275","JHU 41"
"1144","5","300","JHU 41"
"1145","1","350","JHU 45"
"1146","2","350","JHU 45"
"1147","3","300","JHU 45"
"1148","4","300","JHU 45"
"1149","5","275","JHU 45"
"1150","1","65","JHU 46"
"1151","2","85","JHU 46"
"1152","3","110","JHU 46"
"1153","4","120","JHU 46"
"1154","5","125","JHU 46"
"1155","1","200","JHU 50"
"1156","2","200","JHU 50"
"1157","3","180","JHU 50"
"1158","4","150","JHU 50"
"1159","5","190","JHU 50"
"1160","1","275","JHU 53"
"1161","2","200","JHU 53"
"1162","3","250","JHU 53"
"1163","4","300","JHU 53"
"1164","5","250","JHU 53"
"1165","1","160","JHU 56"
"1166","2","200","JHU 56"
"1167","3","150","JHU 56"
"1168","4","200","JHU 56"
"1169","5","210","JHU 56"
"1170","1","250","JHU 6"
"1171","2","150","JHU 6"
"1172","3","200","JHU 6"
"1173","4","150","JHU 6"
"1174","5","160","JHU 6"
"1175","1","100","JHU 60"
"1176","2","120","JHU 60"
"1177","3","140","JHU 60"
"1178","4","100","JHU 60"
"1179","5","110","JHU 60"
"1180","1","150","JHU 62"
"1181","2","175","JHU 62"
"1182","3","150","JHU 62"
"1183","4","190","JHU 62"
"1184","5","160","JHU 62"
"1185","1","175","JHU 9"
"1186","2","175","JHU 9"
"1187","3","150","JHU 9"
"1188","4","200","JHU 9"
"1189","5","250","JHU 9"
"1190","1","150","NMN 1"
"1191","2","100","NMN 1"
"1192","3","150","NMN 1"
"1193","4","150","NMN 1"
"1194","5","100","NMN 1"
"1195","1","150","NMN 2"
"1196","2","200","NMN 2"
"1197","3","200","NMN 2"
"1198","4","200","NMN 2"
"1199","5","250","NMN 2"
"1200","1","150","NMN 3"
"1201","2","200","NMN 3"
"1202","3","250","NMN 3"
"1203","4","150","NMN 3"
"1204","5","200","NMN 3"
"1250","1","100","FRIENDS 2"
"1251","2","100","FRIENDS 2"
"1252","3","100","FRIENDS 2"
"1253","4","25","FRIENDS 2"
"1254","5","100","FRIENDS 2"
"1255","1","50","FRIENDS 3"
"1256","2","25","FRIENDS 3"
"1257","3","100","FRIENDS 3"
"1258","4","100","FRIENDS 3"
"1259","5","100","FRIENDS 3"
"1260","1","300","FRIENDS 5"
"1261","2","250","FRIENDS 5"
"1262","3","250","FRIENDS 5"
"1263","4","100","FRIENDS 5"
"1264","5","100","FRIENDS 5"
"1265","1","25","FRIENDS 4"
"1266","2","25","FRIENDS 4"
"1267","3","150","FRIENDS 4"
"1268","4","100","FRIENDS 4"
"1269","5","200","FRIENDS 4"
"1270","1","150","FRIENDS 7"
"1271","2","200","FRIENDS 7"
"1272","3","50","FRIENDS 7"
"1273","4","100","FRIENDS 7"
"1274","5","100","FRIENDS 7"
"1275","1","300","FRIENDS 9"
"1276","2","250","FRIENDS 9"
"1277","3","200","FRIENDS 9"
"1278","4","200","FRIENDS 9"
"1279","5","250","FRIENDS 9"
"1280","1","250","FRIENDS 6"
"1281","2","250","FRIENDS 6"
"1282","3","100","FRIENDS 6"
"1283","4","250","FRIENDS 6"
"1284","5","250","FRIENDS 6"
"1285","1","50","FRIENDS 8"
"1286","2","100","FRIENDS 8"
"1287","3","200","FRIENDS 8"
"1288","4","50","FRIENDS 8"
"1289","5","100","FRIENDS 8"
"1290","1","250","FRIENDS 10"
"1291","2","250","FRIENDS 10"
"1292","3","250","FRIENDS 10"
"1293","4","250","FRIENDS 10"
"1294","5","250","FRIENDS 10"
"1295","1","100","FRIENDS 11"
"1296","2","300","FRIENDS 11"
"1297","3","300","FRIENDS 11"
"1298","4","300","FRIENDS 11"
"1299","5","300","FRIENDS 11"
"1300","1","300","FRIENDS 12"
"1301","2","300","FRIENDS 12"
"1302","3","300","FRIENDS 12"
"1303","4","300","FRIENDS 12"
"1304","5","300","FRIENDS 12"
"1305","1","300","FRIENDS 13"
"1306","2","300","FRIENDS 13"
"1307","3","250","FRIENDS 13"
"1308","4","300","FRIENDS 13"
"1309","5","300","FRIENDS 13"
"1310","1","300","FRIENDS 14"
"1311","2","300","FRIENDS 14"
"1312","3","300","FRIENDS 14"
"1313","4","300","FRIENDS 14"
"1314","5","250","FRIENDS 14"
"1315","1","300","FRIENDS 15"
"1316","2","300","FRIENDS 15"
"1317","3","300","FRIENDS 15"
"1318","4","300","FRIENDS 15"
"1319","5","300","FRIENDS 15"
"1320","1","300","FRIENDS 16"
"1321","2","300","FRIENDS 16"
"1322","3","300","FRIENDS 16"
"1323","4","300","FRIENDS 16"
"1324","5","300","FRIENDS 16"
"1325","1","300","FRIENDS 17"
"1326","2","250","FRIENDS 17"
"1327","3","300","FRIENDS 17"
"1328","4","250","FRIENDS 17"
"1329","5","250","FRIENDS 17"
"1330","1","250","GILMAN 14"
"1331","2","300","GILMAN 14"
"1332","3","300","GILMAN 14"
"1333","4","300","GILMAN 14"
"1334","5","250","GILMAN 14"
"1335","1","200","GILMAN 16"
"1336","2","150","GILMAN 16"
"1337","3","200","GILMAN 16"
"1338","4","150","GILMAN 16"
"1339","5","100","GILMAN 16"
"1340","1","200","GILMAN 17"
"1341","2","200","GILMAN 17"
"1342","3","150","GILMAN 17"
"1343","4","250","GILMAN 17"
"1344","5","175","GILMAN 17"
"1345","1","50","GILMAN 18"
"1346","2","100","GILMAN 18"
"1347","3","50","GILMAN 18"
"1348","4","50","GILMAN 18"
"1349","5","100","GILMAN 18"
"1350","1","200","GILMAN 20"
"1351","2","250","GILMAN 20"
"1352","3","200","GILMAN 20"
"1353","4","250","GILMAN 20"
"1354","5","200","GILMAN 20"
"1355","1","50","GILMAN 19"
"1356","2","100","GILMAN 19"
"1357","3","50","GILMAN 19"
"1358","4","25","GILMAN 19"
"1359","5","200","GILMAN 19"
"1360","1","200","GILMAN 21"
"1361","2","250","GILMAN 21"
"1362","3","250","GILMAN 21"
"1363","4","200","GILMAN 21"
"1364","5","200","GILMAN 21"
"1365","1","250","GILMAN 22"
"1366","2","250","GILMAN 22"
"1367","3","150","GILMAN 22"
"1368","4","200","GILMAN 22"
"1369","5","175","GILMAN 22"
"1370","1","250","GILMAN 1"
"1371","2","200","GILMAN 1"
"1372","3","200","GILMAN 1"
"1373","4","250","GILMAN 1"
"1374","5","250","GILMAN 1"
"1375","1","200","GILMAN 2"
"1376","2","250","GILMAN 2"
"1377","3","150","GILMAN 2"
"1378","4","250","GILMAN 2"
"1379","5","250","GILMAN 2"
"1380","1","100","GILMAN 3"
"1381","2","200","GILMAN 3"
"1382","3","150","GILMAN 3"
"1383","4","200","GILMAN 3"
"1384","5","200","GILMAN 3"
"1385","1","300","GILMAN 4"
"1386","2","250","GILMAN 4"
"1387","3","300","GILMAN 4"
"1388","4","250","GILMAN 4"
"1389","5","300","GILMAN 4"
"1390","1","200","GILMAN 5"
"1391","2","300","GILMAN 5"
"1392","3","300","GILMAN 5"
"1393","4","300","GILMAN 5"
"1394","5","200","GILMAN 5"
"1395","1","300","GILMAN 6"
"1396","2","300","GILMAN 6"
"1397","3","300","GILMAN 6"
"1398","4","300","GILMAN 6"
"1399","5","300","GILMAN 6"
"1400","1","300","GILMAN 23"
"1401","2","300","GILMAN 23"
"1402","3","300","GILMAN 23"
"1403","4","300","GILMAN 23"
"1404","5","300","GILMAN 23"
"1405","1","50","GILMAN 8"
"1406","2","100","GILMAN 8"
"1407","3","50","GILMAN 8"
"1408","4","100","GILMAN 8"
"1409","5","150","GILMAN 8"
"1410","1","250","GILMAN 10"
"1411","2","250","GILMAN 10"
"1412","3","100","GILMAN 10"
"1413","4","150","GILMAN 10"
"1414","5","150","GILMAN 10"
"1415","1","300","GILMAN 9"
"1416","2","300","GILMAN 9"
"1417","3","300","GILMAN 9"
"1418","4","300","GILMAN 9"
"1419","5","300","GILMAN 9"
"1420","1","50","GILMAN 7"
"1421","2","50","GILMAN 7"
"1422","3","50","GILMAN 7"
"1423","4","50","GILMAN 7"
"1424","5","50","GILMAN 7"
"1425","1","300","GILMAN 24"
"1426","2","300","GILMAN 24"
"1427","3","300","GILMAN 24"
"1428","4","250","GILMAN 24"
"1429","5","300","GILMAN 24"
"1430","1","50","GILMAN 12"
"1431","2","25","GILMAN 12"
"1432","3","50","GILMAN 12"
"1433","4","25","GILMAN 12"
"1434","5","100","GILMAN 12"
"1435","1","250","GILMAN 15"
"1436","2","300","GILMAN 15"
"1437","3","300","GILMAN 15"
"1438","4","250","GILMAN 15"
"1439","5","300","GILMAN 15"
"1440","1","300","GILMAN 13"
"1441","2","300","GILMAN 13"
"1442","3","300","GILMAN 13"
"1443","4","300","GILMAN 13"
"1444","5","300","GILMAN 13"
"1445","1","150","FF 1"
"1446","2","200","FF 1"
"1447","3","200","FF 1"
"1448","4","150","FF 1"
"1449","5","100","FF 1"
"1450","1","100","FF 2"
"1451","2","100","FF 2"
"1452","3","100","FF 2"
"1453","4","200","FF 2"
"1454","5","100","FF 2"
"1455","1","100","FF 3"
"1456","2","100","FF 3"
"1457","3","100","FF 3"
"1458","4","100","FF 3"
"1459","5","150","FF 3"
"1460","1","50","FF 4"
"1461","2","200","FF 4"
"1462","3","150","FF 4"
"1463","4","200","FF 4"
"1464","5","100","FF 4"
"1465","1","250","FF 5"
"1466","2","250","FF 5"
"1467","3","200","FF 5"
"1468","4","250","FF 5"
"1469","5","200","FF 5"
"1470","1","250","FF 6"
"1471","2","250","FF 6"
"1472","3","200","FF 6"
"1473","4","300","FF 6"
"1474","5","250","FF 6"
"1475","1","250","FF 7"
"1476","2","250","FF 7"
"1477","3","250","FF 7"
"1478","4","250","FF 7"
"1479","5","250","FF 7"
"1480","1","200","FF 9"
"1481","2","150","FF 9"
"1482","3","200","FF 9"
"1483","4","200","FF 9"
"1484","5","250","FF 9"
"1485","1","200","FF 11"
"1486","2","200","FF 11"
"1487","3","150","FF 11"
"1488","4","200","FF 11"
"1489","5","200","FF 11"
"1490","1","250","FF 12"
"1491","2","100","FF 12"
"1492","3","50","FF 12"
"1493","4","50","FF 12"
"1494","5","100","FF 12"
"1495","1","50","FF 13"
"1496","2","100","FF 13"
"1497","3","250","FF 13"
"1498","4","150","FF 13"
"1499","5","100","FF 13"
"1500","1","200","FF 14"
"1501","2","150","FF 14"
"1502","3","150","FF 14"
"1503","4","200","FF 14"
"1504","5","250","FF 14"
"1505","1","250","BEL 1"
"1506","2","300","BEL 1"
"1507","3","250","BEL 1"
"1508","4","300","BEL 1"
"1509","5","300","BEL 1"
"1510","1","250","BEL 2"
"1511","2","150","BEL 2"
"1512","3","300","BEL 2"
"1513","4","250","BEL 2"
"1514","5","200","BEL 2"
"1515","1","250","WG 5"
"1516","2","300","WG 5"
"1517","3","250","WG 5"
"1518","4","250","WG 5"
"1519","5","300","WG 5"
"1520","1","200","WG 4"
"1521","2","200","WG 4"
"1522","3","200","WG 4"
"1523","4","250","WG 4"
"1524","5","200","WG 4"
"1525","1","150","WG 3"
"1526","2","200","WG 3"
"1527","3","200","WG 3"
"1528","4","200","WG 3"
"1529","5","150","WG 3"
"1530","1","150","WG 2"
"1531","2","150","WG 2"
"1532","3","200","WG 2"
"1533","4","150","WG 2"
"1534","5","150","WG 2"
"1535","1","25","SW 14"
"1536","2","25","SW 14"
"1537","3","100","SW 14"
"1538","4","100","SW 14"
"1539","5","50","SW 14"
